codProducto,articuloDesc,fechaVenta,fechaMes,fechaAnio,cantidadVendida,precioVenta,valorVenta,idCliente,nombreCliente
A004,Hogar,16/03/2020,3,2020,6,8.99,53.94, CL0002,Ana Rodriguez 
A007,Embutidos,11/3/2020,3,2020,3,10.99,32.97, CL0008,Patricia Hernandez 
A005,Panaderia,22/03/2020,3,2020,5,7.99,39.95, CL0015,Antonio Vazquez 
A003,Agricolas,20/03/2020,3,2020,7,16.99,118.93, CL0012,Gabriela Torres 
A001,Enlatados,15/03/2020,3,2020,6,12.99,77.94, CL0001,Jose Martinez 
A006,Organicos,21/03/2020,3,2020,4,9.99,39.96, CL0015,Antonio Vazquez 
A004,Hogar,17/03/2020,3,2020,5,8.99,44.95, CL0016,Valeria Castro 
A007,Embutidos,8/3/2020,3,2020,3,10.99,32.97, CL0009,Luis Diaz 
A002,Lacteos,22/03/2020,3,2020,8,15.99,127.92, CL0009,Luis Diaz 
A003,Agricolas,10/3/2020,3,2020,8,16.99,135.92, CL0020,Adriana Morales 
A002,Lacteos,27/03/2020,3,2020,4,15.99,63.96, CL0013,Alejandro Ruiz 
A007,Embutidos,10/3/2020,3,2020,5,10.99,54.95, CL0016,Valeria Castro 
A001,Enlatados,15/03/2020,3,2020,6,12.99,77.94, CL0019,Miguel angel Reyes 
A006,Organicos,20/03/2020,3,2020,4,9.99,39.96, CL0010,Cristina Fernandez 
A004,Hogar,12/3/2020,3,2020,7,8.99,62.93, CL0003,Juan Lopez 
A005,Panaderia,3/3/2020,3,2020,6,7.99,47.94, CL0020,Adriana Morales 
A001,Enlatados,26/03/2020,3,2020,4,12.99,51.96, CL0003,Juan Lopez 
A002,Lacteos,27/03/2020,3,2020,4,15.99,63.96, CL0020,Adriana Morales 
A004,Hogar,3/3/2020,3,2020,8,8.99,71.92, CL0008,Patricia Hernandez 
A002,Lacteos,12/3/2020,3,2020,8,15.99,127.92, CL0012,Gabriela Torres 
A007,Embutidos,9/3/2020,3,2020,7,10.99,76.93, CL0001,Jose Martinez 
A003,Agricolas,6/3/2020,3,2020,3,16.99,50.97, CL0006,Laura Gonzalez 
A002,Lacteos,26/03/2020,3,2020,5,15.99,79.95, CL0007,Francisco Sanchez 
A005,Panaderia,4/3/2020,3,2020,5,7.99,39.95, CL0011,Daniel Ramirez 
A003,Agricolas,11/3/2020,3,2020,6,16.99,101.94, CL0007,Francisco Sanchez 
A004,Hogar,29/03/2020,3,2020,7,8.99,62.93, CL0011,Daniel Ramirez 
A001,Enlatados,1/3/2020,3,2020,4,12.99,51.96, CL0004,Maria Garcia 
A007,Embutidos,13/03/2020,3,2020,3,10.99,32.97, CL0001,Jose Martinez 
A006,Organicos,6/3/2020,3,2020,4,9.99,39.96, CL0008,Patricia Hernandez 
A007,Embutidos,19/03/2020,3,2020,7,10.99,76.93, CL0012,Gabriela Torres 
A005,Panaderia,22/03/2020,3,2020,6,7.99,47.94, CL0003,Juan Lopez 
A003,Agricolas,27/03/2020,3,2020,8,16.99,135.92, CL0007,Francisco Sanchez 
A006,Organicos,14/03/2020,3,2020,3,9.99,29.97, CL0008,Patricia Hernandez 
A005,Panaderia,11/3/2020,3,2020,6,7.99,47.94, CL0012,Gabriela Torres 
A001,Enlatados,23/03/2020,3,2020,8,12.99,103.92, CL0014,Sofia Gomez 
A006,Organicos,16/03/2020,3,2020,4,9.99,39.96, CL0006,Laura Gonzalez 
A004,Hogar,30/03/2020,3,2020,8,8.99,71.92, CL0017,Diego Flores 
A007,Embutidos,5/3/2020,3,2020,5,10.99,54.95, CL0009,Luis Diaz 
A001,Enlatados,26/03/2020,3,2020,6,12.99,77.94, CL0020,Adriana Morales 
A004,Hogar,5/3/2020,3,2020,5,8.99,44.95, CL0007,Francisco Sanchez 
A002,Lacteos,11/3/2020,3,2020,8,15.99,127.92, CL0012,Gabriela Torres 
A005,Panaderia,13/03/2020,3,2020,7,7.99,55.93, CL0005,Carlos Perez 
A006,Organicos,18/03/2020,3,2020,6,9.99,59.94, CL0017,Diego Flores 
A004,Hogar,6/3/2020,3,2020,4,8.99,35.96, CL0009,Luis Diaz 
A002,Lacteos,3/3/2020,3,2020,6,15.99,95.94, CL0019,Miguel angel Reyes 
A005,Panaderia,23/03/2020,3,2020,8,7.99,63.92, CL0020,Adriana Morales 
A005,Panaderia,16/03/2020,3,2020,6,7.99,47.94, CL0016,Valeria Castro 
A003,Agricolas,30/03/2020,3,2020,5,16.99,84.95, CL0013,Alejandro Ruiz 
A001,Enlatados,14/03/2020,3,2020,5,12.99,64.95, CL0019,Miguel angel Reyes 
A006,Organicos,13/03/2020,3,2020,7,9.99,69.93, CL0006,Laura Gonzalez 
A003,Agricolas,15/03/2020,3,2020,4,16.99,67.96, CL0015,Antonio Vazquez 
A006,Organicos,29/03/2020,3,2020,5,9.99,49.95, CL0008,Patricia Hernandez 
A002,Lacteos,27/03/2020,3,2020,3,15.99,47.97, CL0012,Gabriela Torres 
A007,Embutidos,1/3/2020,3,2020,6,10.99,65.94, CL0001,Jose Martinez 
A005,Panaderia,10/3/2020,3,2020,6,7.99,47.94, CL0020,Adriana Morales 
A007,Embutidos,15/03/2020,3,2020,4,10.99,43.96, CL0005,Carlos Perez 
A003,Agricolas,22/03/2020,3,2020,4,16.99,67.96, CL0010,Cristina Fernandez 
A001,Enlatados,1/3/2020,3,2020,6,12.99,77.94, CL0020,Adriana Morales 
A006,Organicos,8/3/2020,3,2020,5,9.99,49.95, CL0003,Juan Lopez 
A006,Organicos,18/03/2020,3,2020,5,9.99,49.95, CL0009,Luis Diaz 
A004,Hogar,7/3/2020,3,2020,4,8.99,35.96, CL0007,Francisco Sanchez 
A001,Enlatados,18/03/2020,3,2020,8,12.99,103.92, CL0006,Laura Gonzalez 
A004,Hogar,7/3/2020,3,2020,6,8.99,53.94, CL0017,Diego Flores 
A005,Panaderia,17/03/2020,3,2020,6,7.99,47.94, CL0014,Sofia Gomez 
A003,Agricolas,26/03/2020,3,2020,4,16.99,67.96, CL0002,Ana Rodriguez 
A001,Enlatados,4/3/2020,3,2020,8,12.99,103.92, CL0007,Francisco Sanchez 
A007,Embutidos,29/03/2020,3,2020,3,10.99,32.97, CL0013,Alejandro Ruiz 
A005,Panaderia,8/3/2020,3,2020,8,7.99,63.92, CL0006,Laura Gonzalez 
A003,Agricolas,13/03/2020,3,2020,5,16.99,84.95, CL0004,Maria Garcia 
A001,Enlatados,20/03/2020,3,2020,4,12.99,51.96, CL0006,Laura Gonzalez 
A004,Hogar,19/03/2020,3,2020,5,8.99,44.95, CL0014,Sofia Gomez 
A006,Organicos,10/3/2020,3,2020,8,9.99,79.92, CL0019,Miguel angel Reyes 
A002,Lacteos,28/03/2020,3,2020,7,15.99,111.93, CL0009,Luis Diaz 
A005,Panaderia,1/3/2020,3,2020,4,7.99,31.96, CL0015,Antonio Vazquez 
A006,Organicos,25/03/2020,3,2020,6,9.99,59.94, CL0018,Paula Martinez 
A004,Hogar,3/3/2020,3,2020,7,8.99,62.93, CL0017,Diego Flores 
A002,Lacteos,11/3/2020,3,2020,8,15.99,127.92, CL0004,Maria Garcia 
A005,Panaderia,18/03/2020,3,2020,3,7.99,23.97, CL0006,Laura Gonzalez 
A003,Agricolas,23/03/2020,3,2020,8,16.99,135.92, CL0004,Maria Garcia 
A004,Hogar,2/3/2020,3,2020,5,8.99,44.95, CL0001,Jose Martinez 
A003,Agricolas,19/03/2020,3,2020,8,16.99,135.92, CL0006,Laura Gonzalez 
A006,Organicos,5/3/2020,3,2020,7,9.99,69.93, CL0017,Diego Flores 
A004,Hogar,15/03/2020,3,2020,4,8.99,35.96, CL0011,Daniel Ramirez 
A005,Panaderia,4/3/2020,3,2020,8,7.99,63.92, CL0007,Francisco Sanchez 
A003,Agricolas,9/3/2020,3,2020,6,16.99,101.94, CL0006,Laura Gonzalez 
A001,Enlatados,17/03/2020,3,2020,5,12.99,64.95, CL0010,Cristina Fernandez 
A006,Organicos,9/3/2020,3,2020,4,9.99,39.96, CL0016,Valeria Castro 
A002,Lacteos,8/3/2021,3,2021,4,15.99,63.96, CL0003,Juan Lopez 
A007,Embutidos,11/3/2021,3,2021,3,10.99,32.97, CL0010,Cristina Fernandez 
A001,Enlatados,16/03/2021,3,2021,6,12.99,77.94, CL0002,Ana Rodriguez 
A005,Panaderia,14/03/2021,3,2021,5,7.99,39.95, CL0006,Laura Gonzalez 
A004,Hogar,5/3/2021,3,2021,4,8.99,35.96, CL0006,Laura Gonzalez 
A002,Lacteos,15/03/2021,3,2021,8,15.99,127.92, CL0010,Cristina Fernandez 
A007,Embutidos,25/03/2021,3,2021,3,10.99,32.97, CL0010,Cristina Fernandez 
A003,Agricolas,2/3/2021,3,2021,4,16.99,67.96, CL0019,Miguel angel Reyes 
A006,Organicos,25/03/2021,3,2021,8,9.99,79.92, CL0015,Antonio Vazquez 
A004,Hogar,3/3/2021,3,2021,8,8.99,71.92, CL0002,Ana Rodriguez 
A007,Embutidos,4/3/2021,3,2021,6,10.99,65.94, CL0017,Diego Flores 
A004,Hogar,20/03/2021,3,2021,6,8.99,53.94, CL0012,Gabriela Torres 
A001,Enlatados,1/3/2021,3,2021,4,12.99,51.96, CL0002,Ana Rodriguez 
A004,Hogar,11/3/2021,3,2021,5,8.99,44.95, CL0006,Laura Gonzalez 
A002,Lacteos,6/3/2021,3,2021,7,15.99,111.93, CL0003,Juan Lopez 
A007,Embutidos,14/03/2021,3,2021,4,10.99,43.96, CL0006,Laura Gonzalez 
A003,Agricolas,3/3/2021,3,2021,4,16.99,67.96, CL0020,Adriana Morales 
A005,Panaderia,29/03/2021,3,2021,8,7.99,63.92, CL0008,Patricia Hernandez 
A001,Enlatados,27/03/2021,3,2021,6,12.99,77.94, CL0016,Valeria Castro 
A006,Organicos,24/03/2021,3,2021,6,9.99,59.94, CL0007,Francisco Sanchez 
A007,Embutidos,18/03/2021,3,2021,5,10.99,54.95, CL0020,Adriana Morales 
A005,Panaderia,3/3/2021,3,2021,4,7.99,31.96, CL0004,Maria Garcia 
A003,Agricolas,8/3/2021,3,2021,7,16.99,118.93, CL0004,Maria Garcia 
A001,Enlatados,7/3/2021,3,2021,7,12.99,90.93, CL0020,Adriana Morales 
A006,Organicos,27/03/2021,3,2021,6,9.99,59.94, CL0008,Patricia Hernandez 
A004,Hogar,18/03/2021,3,2021,5,8.99,44.95, CL0004,Maria Garcia 
A002,Lacteos,28/03/2021,3,2021,6,15.99,95.94, CL0018,Paula Martinez 
A007,Embutidos,6/3/2021,3,2021,4,10.99,43.96, CL0004,Maria Garcia 
A001,Enlatados,25/03/2021,3,2021,5,12.99,64.95, CL0010,Cristina Fernandez 
A007,Embutidos,23/03/2021,3,2021,4,10.99,43.96, CL0002,Ana Rodriguez 
A007,Embutidos,4/3/2021,3,2021,6,10.99,65.94, CL0013,Alejandro Ruiz 
A005,Panaderia,17/03/2021,3,2021,5,7.99,39.95, CL0017,Diego Flores 
A003,Agricolas,8/3/2021,3,2021,6,16.99,101.94, CL0006,Laura Gonzalez 
A002,Lacteos,20/03/2021,3,2021,4,15.99,63.96, CL0014,Sofia Gomez 
A003,Agricolas,7/3/2021,3,2021,5,16.99,84.95, CL0002,Ana Rodriguez 
A001,Enlatados,16/03/2021,3,2021,3,12.99,38.97, CL0018,Paula Martinez 
A001,Enlatados,15/03/2021,3,2021,5,12.99,64.95, CL0009,Luis Diaz 
A002,Lacteos,27/03/2021,3,2021,5,15.99,79.95, CL0014,Sofia Gomez 
A003,Agricolas,16/03/2021,3,2021,5,16.99,84.95, CL0002,Ana Rodriguez 
A006,Organicos,2/3/2021,3,2021,3,9.99,29.97, CL0010,Cristina Fernandez 
A002,Lacteos,25/03/2021,3,2021,8,15.99,127.92, CL0013,Alejandro Ruiz 
A007,Embutidos,17/03/2021,3,2021,7,10.99,76.93, CL0004,Maria Garcia 
A006,Organicos,3/3/2021,3,2021,4,9.99,39.96, CL0013,Alejandro Ruiz 
A004,Hogar,28/03/2021,3,2021,7,8.99,62.93, CL0011,Daniel Ramirez 
A002,Lacteos,19/03/2021,3,2021,6,15.99,95.94, CL0018,Paula Martinez 
A007,Embutidos,22/03/2021,3,2021,7,10.99,76.93, CL0006,Laura Gonzalez 
A005,Panaderia,24/03/2021,3,2021,8,7.99,63.92, CL0001,Jose Martinez 
A001,Enlatados,14/03/2021,3,2021,7,12.99,90.93, CL0010,Cristina Fernandez 
A006,Organicos,12/3/2021,3,2021,5,9.99,49.95, CL0017,Diego Flores 
A004,Hogar,13/03/2021,3,2021,7,8.99,62.93, CL0003,Juan Lopez 
A002,Lacteos,11/3/2021,3,2021,4,15.99,63.96, CL0006,Laura Gonzalez 
A005,Panaderia,26/03/2021,3,2021,7,7.99,55.93, CL0007,Francisco Sanchez 
A001,Enlatados,29/03/2021,3,2021,8,12.99,103.92, CL0015,Antonio Vazquez 
A002,Lacteos,10/3/2021,3,2021,3,15.99,47.97, CL0017,Diego Flores 
A005,Panaderia,18/03/2021,3,2021,8,7.99,63.92, CL0006,Laura Gonzalez 
A001,Enlatados,16/03/2021,3,2021,7,12.99,90.93, CL0009,Luis Diaz 
A002,Lacteos,11/3/2021,3,2021,4,15.99,63.96, CL0011,Daniel Ramirez 
A005,Panaderia,13/03/2021,3,2021,3,7.99,23.97, CL0001,Jose Martinez 
A001,Enlatados,20/03/2021,3,2021,3,12.99,38.97, CL0015,Antonio Vazquez 
A006,Organicos,14/03/2021,3,2021,6,9.99,59.94, CL0006,Laura Gonzalez 
A001,Enlatados,12/3/2021,3,2021,4,12.99,51.96, CL0015,Antonio Vazquez 
A002,Lacteos,20/03/2021,3,2021,3,15.99,47.97, CL0014,Sofia Gomez 
A007,Embutidos,22/03/2021,3,2021,4,10.99,43.96, CL0004,Maria Garcia 
A004,Hogar,16/03/2021,3,2021,7,8.99,62.93, CL0019,Miguel angel Reyes 
A005,Panaderia,2/3/2021,3,2021,6,7.99,47.94, CL0008,Patricia Hernandez 
A006,Organicos,16/03/2021,3,2021,5,9.99,49.95, CL0007,Francisco Sanchez 
A003,Agricolas,21/03/2021,3,2021,5,16.99,84.95, CL0014,Sofia Gomez 
A004,Hogar,29/03/2021,3,2021,5,8.99,44.95, CL0014,Sofia Gomez 
A007,Embutidos,17/03/2021,3,2021,7,10.99,76.93, CL0006,Laura Gonzalez 
A005,Panaderia,21/03/2021,3,2021,7,7.99,55.93, CL0008,Patricia Hernandez 
A006,Organicos,16/03/2021,3,2021,7,9.99,69.93, CL0018,Paula Martinez 
A004,Hogar,4/3/2021,3,2021,3,8.99,26.97, CL0013,Alejandro Ruiz 
A003,Agricolas,19/03/2021,3,2021,3,16.99,50.97, CL0013,Alejandro Ruiz 
A004,Hogar,7/3/2021,3,2021,4,8.99,35.96, CL0008,Patricia Hernandez 
A002,Lacteos,22/03/2021,3,2021,5,15.99,79.95, CL0009,Luis Diaz 
A007,Embutidos,1/3/2021,3,2021,6,10.99,65.94, CL0020,Adriana Morales 
A006,Organicos,17/03/2021,3,2021,6,9.99,59.94, CL0010,Cristina Fernandez 
A007,Embutidos,4/3/2021,3,2021,3,10.99,32.97, CL0014,Sofia Gomez 
A006,Organicos,12/3/2021,3,2021,3,9.99,29.97, CL0018,Paula Martinez 
A004,Hogar,3/3/2021,3,2021,8,8.99,71.92, CL0010,Cristina Fernandez 
A003,Agricolas,16/03/2021,3,2021,3,16.99,50.97, CL0020,Adriana Morales 
A001,Enlatados,27/03/2021,3,2021,8,12.99,103.92, CL0020,Adriana Morales 
A006,Organicos,6/3/2021,3,2021,4,9.99,39.96, CL0017,Diego Flores 
A003,Agricolas,16/03/2021,3,2021,5,16.99,84.95, CL0003,Juan Lopez 
A005,Panaderia,12/3/2021,3,2021,8,7.99,63.92, CL0010,Cristina Fernandez 
A003,Agricolas,17/03/2021,3,2021,7,16.99,118.93, CL0010,Cristina Fernandez 
A001,Enlatados,8/3/2021,3,2021,5,12.99,64.95, CL0002,Ana Rodriguez 
A007,Embutidos,16/03/2021,3,2021,8,10.99,87.92, CL0015,Antonio Vazquez 
A005,Panaderia,11/3/2021,3,2021,4,7.99,31.96, CL0019,Miguel angel Reyes 
A002,Lacteos,25/03/2021,3,2021,4,15.99,63.96, CL0019,Miguel angel Reyes 
A003,Agricolas,20/03/2021,3,2021,4,16.99,67.96, CL0007,Francisco Sanchez 
A001,Enlatados,8/3/2021,3,2021,7,12.99,90.93, CL0001,Jose Martinez 
A002,Lacteos,27/03/2021,3,2021,3,15.99,47.97, CL0020,Adriana Morales 
A007,Embutidos,8/3/2021,3,2021,8,10.99,87.92, CL0008,Patricia Hernandez 
A005,Panaderia,4/3/2021,3,2021,6,7.99,47.94, CL0009,Luis Diaz 
A001,Enlatados,19/03/2021,3,2021,7,12.99,90.93, CL0005,Carlos Perez 
A002,Lacteos,19/03/2021,3,2021,6,15.99,95.94, CL0007,Francisco Sanchez 
A005,Panaderia,23/03/2021,3,2021,4,7.99,31.96, CL0016,Valeria Castro 
A001,Enlatados,23/03/2021,3,2021,8,12.99,103.92, CL0020,Adriana Morales 
A002,Lacteos,13/03/2021,3,2021,5,15.99,79.95, CL0017,Diego Flores 
A001,Enlatados,7/3/2021,3,2021,5,12.99,64.95, CL0008,Patricia Hernandez 
A006,Organicos,19/03/2021,3,2021,7,9.99,69.93, CL0016,Valeria Castro 
A003,Agricolas,7/3/2021,3,2021,4,16.99,67.96, CL0015,Antonio Vazquez 
A003,Agricolas,14/03/2021,3,2021,8,16.99,135.92, CL0012,Gabriela Torres 
A006,Organicos,17/03/2021,3,2021,7,9.99,69.93, CL0001,Jose Martinez 
A007,Embutidos,24/03/2021,3,2021,6,10.99,65.94, CL0004,Maria Garcia 
A005,Panaderia,24/03/2021,3,2021,8,7.99,63.92, CL0015,Antonio Vazquez 
A006,Organicos,5/3/2021,3,2021,4,9.99,39.96, CL0018,Paula Martinez 
A007,Embutidos,2/3/2021,3,2021,5,10.99,54.95, CL0012,Gabriela Torres 
A005,Panaderia,30/03/2021,3,2021,5,7.99,39.95, CL0015,Antonio Vazquez 
A004,Hogar,21/03/2021,3,2021,6,8.99,53.94, CL0016,Valeria Castro 
A007,Embutidos,24/03/2021,3,2021,6,10.99,65.94, CL0002,Ana Rodriguez 
A003,Agricolas,30/03/2021,3,2021,8,16.99,135.92, CL0006,Laura Gonzalez 
A006,Organicos,8/3/2021,3,2021,7,9.99,69.93, CL0009,Luis Diaz 
A002,Lacteos,2/3/2021,3,2021,4,15.99,63.96, CL0020,Adriana Morales 
A007,Embutidos,27/03/2021,3,2021,5,10.99,54.95, CL0009,Luis Diaz 
A003,Agricolas,14/03/2021,3,2021,7,16.99,118.93, CL0003,Juan Lopez 
A001,Enlatados,30/03/2021,3,2021,5,12.99,64.95, CL0006,Laura Gonzalez 
A004,Hogar,22/03/2021,3,2021,8,8.99,71.92, CL0007,Francisco Sanchez 
A007,Embutidos,4/3/2021,3,2021,8,10.99,87.92, CL0009,Luis Diaz 
A005,Panaderia,27/03/2021,3,2021,3,7.99,23.97, CL0016,Valeria Castro 
A003,Agricolas,11/3/2021,3,2021,4,16.99,67.96, CL0011,Daniel Ramirez 
A002,Lacteos,18/03/2021,3,2021,4,15.99,63.96, CL0018,Paula Martinez 
A005,Panaderia,2/3/2021,3,2021,5,7.99,39.95, CL0002,Ana Rodriguez 
A002,Lacteos,4/3/2021,3,2021,3,15.99,47.97, CL0012,Gabriela Torres 
A007,Embutidos,25/03/2021,3,2021,4,10.99,43.96, CL0018,Paula Martinez 
A005,Panaderia,29/03/2021,3,2021,6,7.99,47.94, CL0008,Patricia Hernandez 
A003,Agricolas,23/03/2021,3,2021,8,16.99,135.92, CL0007,Francisco Sanchez 
A002,Lacteos,4/3/2021,3,2021,5,15.99,79.95, CL0013,Alejandro Ruiz 
A007,Embutidos,8/3/2021,3,2021,6,10.99,65.94, CL0001,Jose Martinez 
A002,Lacteos,27/03/2021,3,2021,7,15.99,111.93, CL0005,Carlos Perez 
A007,Embutidos,12/3/2021,3,2021,5,10.99,54.95, CL0007,Francisco Sanchez 
A003,Agricolas,11/3/2021,3,2021,4,16.99,67.96, CL0008,Patricia Hernandez 
A001,Enlatados,6/3/2021,3,2021,4,12.99,51.96, CL0010,Cristina Fernandez 
A007,Embutidos,5/3/2021,3,2021,3,10.99,32.97, CL0007,Francisco Sanchez 
A006,Organicos,24/03/2021,3,2021,8,9.99,79.92, CL0005,Carlos Perez 
A004,Hogar,3/3/2021,3,2021,6,8.99,53.94, CL0018,Paula Martinez 
A007,Embutidos,10/3/2021,3,2021,6,10.99,65.94, CL0009,Luis Diaz 
A005,Panaderia,9/3/2021,3,2021,6,7.99,47.94, CL0002,Ana Rodriguez 
A003,Agricolas,10/3/2021,3,2021,3,16.99,50.97, CL0012,Gabriela Torres 
A006,Organicos,6/3/2021,3,2021,4,9.99,39.96, CL0013,Alejandro Ruiz 
A005,Panaderia,8/3/2021,3,2021,3,7.99,23.97, CL0008,Patricia Hernandez 
A005,Panaderia,5/3/2019,3,2019,4,7.99,31.96, CL0015,Antonio Vazquez 
A003,Agricolas,13/03/2019,3,2019,3,16.99,50.97, CL0010,Cristina Fernandez 
A006,Organicos,20/03/2019,3,2019,7,9.99,69.93, CL0011,Daniel Ramirez 
A003,Agricolas,1/3/2019,3,2019,7,16.99,118.93, CL0010,Cristina Fernandez 
A003,Agricolas,12/3/2019,3,2019,7,16.99,118.93, CL0002,Ana Rodriguez 
A004,Hogar,24/03/2019,3,2019,4,8.99,35.96, CL0004,Maria Garcia 
A002,Lacteos,19/03/2019,3,2019,6,15.99,95.94, CL0010,Cristina Fernandez 
A006,Organicos,14/03/2019,3,2019,4,9.99,39.96, CL0013,Alejandro Ruiz 
A002,Lacteos,27/03/2019,3,2019,8,15.99,127.92, CL0011,Daniel Ramirez 
A003,Agricolas,5/3/2019,3,2019,8,16.99,135.92, CL0001,Jose Martinez 
A006,Organicos,8/3/2019,3,2019,7,9.99,69.93, CL0017,Diego Flores 
A004,Hogar,14/03/2019,3,2019,8,8.99,71.92, CL0014,Sofia Gomez 
A007,Embutidos,2/3/2019,3,2019,8,10.99,87.92, CL0002,Ana Rodriguez 
A001,Enlatados,11/3/2019,3,2019,6,12.99,77.94, CL0016,Valeria Castro 
A004,Hogar,14/03/2019,3,2019,6,8.99,53.94, CL0013,Alejandro Ruiz 
A005,Panaderia,16/03/2019,3,2019,5,7.99,39.95, CL0002,Ana Rodriguez 
A003,Agricolas,9/3/2019,3,2019,5,16.99,84.95, CL0020,Adriana Morales 
A007,Embutidos,9/3/2019,3,2019,3,10.99,32.97, CL0017,Diego Flores 
A005,Panaderia,23/03/2019,3,2019,7,7.99,55.93, CL0020,Adriana Morales 
A001,Enlatados,1/3/2019,3,2019,8,12.99,103.92, CL0016,Valeria Castro 
A007,Embutidos,13/03/2019,3,2019,5,10.99,54.95, CL0019,Miguel angel Reyes 
A005,Panaderia,28/03/2019,3,2019,6,7.99,47.94, CL0012,Gabriela Torres 
A002,Lacteos,15/03/2019,3,2019,5,15.99,79.95, CL0003,Juan Lopez 
A003,Agricolas,1/3/2019,3,2019,3,16.99,50.97, CL0013,Alejandro Ruiz 
A003,Agricolas,29/03/2019,3,2019,8,16.99,135.92, CL0016,Valeria Castro 
A004,Hogar,13/03/2019,3,2019,7,8.99,62.93, CL0004,Maria Garcia 
A001,Enlatados,15/03/2019,3,2019,6,12.99,77.94, CL0011,Daniel Ramirez 
A007,Embutidos,11/3/2019,3,2019,6,10.99,65.94, CL0006,Laura Gonzalez 
A005,Panaderia,7/3/2019,3,2019,3,7.99,23.97, CL0020,Adriana Morales 
A003,Agricolas,9/3/2019,3,2019,4,16.99,67.96, CL0005,Carlos Perez 
A004,Hogar,30/03/2019,3,2019,6,8.99,53.94, CL0009,Luis Diaz 
A004,Hogar,12/3/2019,3,2019,4,8.99,35.96, CL0006,Laura Gonzalez 
A005,Panaderia,8/3/2019,3,2019,4,7.99,31.96, CL0003,Juan Lopez 
A005,Panaderia,25/03/2019,3,2019,8,7.99,63.92, CL0005,Carlos Perez 
A003,Agricolas,6/3/2019,3,2019,3,16.99,50.97, CL0004,Maria Garcia 
A004,Hogar,12/3/2019,3,2019,6,8.99,53.94, CL0009,Luis Diaz 
A007,Embutidos,9/3/2019,3,2019,4,10.99,43.96, CL0003,Juan Lopez 
A001,Enlatados,23/03/2019,3,2019,8,12.99,103.92, CL0006,Laura Gonzalez 
A007,Embutidos,3/3/2019,3,2019,4,10.99,43.96, CL0005,Carlos Perez 
A002,Lacteos,12/3/2019,3,2019,8,15.99,127.92, CL0011,Daniel Ramirez 
A003,Agricolas,23/03/2019,3,2019,8,16.99,135.92, CL0009,Luis Diaz 
A001,Enlatados,16/03/2019,3,2019,5,12.99,64.95, CL0018,Paula Martinez 
A005,Panaderia,3/3/2019,3,2019,5,7.99,39.95, CL0006,Laura Gonzalez 
A001,Enlatados,19/03/2019,3,2019,6,12.99,77.94, CL0006,Laura Gonzalez 
A005,Panaderia,11/3/2019,3,2019,8,7.99,63.92, CL0010,Cristina Fernandez 
A006,Organicos,2/3/2019,3,2019,5,9.99,49.95, CL0011,Daniel Ramirez 
A007,Embutidos,6/3/2019,3,2019,3,10.99,32.97, CL0012,Gabriela Torres 
A006,Organicos,3/3/2019,3,2019,3,9.99,29.97, CL0017,Diego Flores 
A005,Panaderia,9/3/2019,3,2019,6,7.99,47.94, CL0018,Paula Martinez 
A003,Agricolas,9/3/2019,3,2019,7,16.99,118.93, CL0018,Paula Martinez 
A001,Enlatados,26/03/2019,3,2019,6,12.99,77.94, CL0018,Paula Martinez 
A006,Organicos,25/03/2019,3,2019,8,9.99,79.92, CL0005,Carlos Perez 
A004,Hogar,12/3/2019,3,2019,8,8.99,71.92, CL0005,Carlos Perez 
A002,Lacteos,2/3/2019,3,2019,6,15.99,95.94, CL0007,Francisco Sanchez 
A006,Organicos,16/03/2019,3,2019,6,9.99,59.94, CL0015,Antonio Vazquez 
A001,Enlatados,18/03/2019,3,2019,4,12.99,51.96, CL0007,Francisco Sanchez 
A006,Organicos,25/03/2019,3,2019,6,9.99,59.94, CL0012,Gabriela Torres 
A006,Organicos,2/3/2019,3,2019,4,9.99,39.96, CL0014,Sofia Gomez 
A004,Hogar,28/03/2019,3,2019,6,8.99,53.94, CL0008,Patricia Hernandez 
A007,Embutidos,6/3/2019,3,2019,5,10.99,54.95, CL0020,Adriana Morales 
A006,Organicos,12/3/2019,3,2019,3,9.99,29.97, CL0010,Cristina Fernandez 
A004,Hogar,11/3/2019,3,2019,5,8.99,44.95, CL0002,Ana Rodriguez 
A007,Embutidos,17/03/2019,3,2019,3,10.99,32.97, CL0005,Carlos Perez 
A003,Agricolas,27/03/2019,3,2019,7,16.99,118.93, CL0003,Juan Lopez 
A006,Organicos,22/03/2019,3,2019,7,9.99,69.93, CL0004,Maria Garcia 
A004,Hogar,18/03/2019,3,2019,7,8.99,62.93, CL0013,Alejandro Ruiz 
A002,Lacteos,24/03/2019,3,2019,3,15.99,47.97, CL0014,Sofia Gomez 
A003,Agricolas,13/03/2019,3,2019,4,16.99,67.96, CL0018,Paula Martinez 
A002,Lacteos,4/3/2019,3,2019,4,15.99,63.96, CL0002,Ana Rodriguez 
A006,Organicos,5/3/2019,3,2019,8,9.99,79.92, CL0015,Antonio Vazquez 
A007,Embutidos,25/03/2019,3,2019,7,10.99,76.93, CL0004,Maria Garcia 
A007,Embutidos,8/3/2019,3,2019,8,10.99,87.92, CL0003,Juan Lopez 
A005,Panaderia,9/3/2019,3,2019,3,7.99,23.97, CL0008,Patricia Hernandez 
A001,Enlatados,6/3/2019,3,2019,8,12.99,103.92, CL0003,Juan Lopez 
A006,Organicos,19/03/2019,3,2019,6,9.99,59.94, CL0014,Sofia Gomez 
